ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
16754,Pueblo County starts year with unemployment under 10 percent,http://www.chieftain.com/business/2390251-120/percent-pueblo-rate-county,Pueblo Chieftain,b,d3csw4t_czT7_SMbnTZtLKNtrCzfM,www.chieftain.com,1395158578868
118344,Ice Cube Apologizes For Paul Walker Comments Following MTV Movie Awards,http://www.thehollywoodgossip.com/2014/04/ice-cube-apologizes-for-paul-walker-comments-following-mtv-movie/,The Hollywood Gossip,e,doeY73w4kKNO8TMjFfRcpgaQhiHpM,www.thehollywoodgossip.com,1397585442934
241877,Meteor shower possible for tonight/early Saturday morning,http://www.ourmidland.com/news/meteor-shower-possible-for-tonight-early-saturday-morning/article_68915d2a-e284-11e3-b344-0019bb2963f4.html,Midland Daily News,t,dnSIuWbYMuDS9wMA-xfXa6mK_fZYM,www.ourmidland.com,1400865914224
141645,A few good men stand between Heartbleed and you,http://www.techtimes.com/articles/5823/20140420/a-few-good-men-stands-between-heartbleed-and-you.htm,Tech Times,t,doeyt9v4EGP7qYMcrX2ZGlpwrgvgM,www.techtimes.com,1398001843917
184781,Is Twitter Inc Ridiculously Cheap?,http://www.fool.com/investing/general/2014/05/06/is-twitter-ridiculously-cheap.aspx,Motley Fool,b,drDwBNwo2u54cIMtKlcdQBaPMPUxM,www.fool.com,1399433623955
285756,Company Recalls 4K Pounds Of Beef Over Mad Cow Fear,http://www.manufacturing.net/news/2014/06/company-recalls-4k-pounds-of-beef-over-mad-cow-fear,Manufacturing.net,m,djyYq_c6C-iuR8MwbHzQPqMwzYLyM,www.manufacturing.net,1402758493232
103207,Katherine Heigl sues store over tweet,http://media.brisbanetimes.com.au/featured/katherine-heigl-sues-store-over-tweet-5340710.html,Brisbane Times,e,d4Z4DIl12p38YNMYxkUSLMvZ-GjHM,media.brisbanetimes.com.au,1397296857228
268309,Computex: Intel unveils Broadwell architecture-based Core M chip for 2-in-1  ...,http://www.theinquirer.net/inquirer/news/2347896/computex-intel-unveils-broadwell-architecture-based-core-m-chip-for-2-in-1-devices,Inquirer,t,dFhaRK6Sr08Dw1MnFt-RZQFf1IJyM,www.theinquirer.net,1401812990507
347461,Monty Python Live at London's 02 Arena,http://www.delhidailynews.com/news/Monty-Python-Live-at-Londons-02-Arena-1404292291/,Delhi Daily News,e,dC-bTBqTOS6A3DMGj6HRZk1Ib4lcM,www.delhidailynews.com,1404327407498
324387,Crowdfunding helping couples pay for weddings,http://www.newsnet5.com/news/local-news/cleveland-metro/103-to-get-esperanza-scholarships-in-cleveland\?autoplay=true,NewsNet5.com,e,dZ0v6dEgla22-9Mejai6ijWjYx9BM,www.newsnet5.com,1403866477802
358722,The emotional flaw in Robin Thicke's breakup album: Robin Thicke,http://www.theglobeandmail.com/arts/music/the-emotional-flaw-in-robin-thickes-breakup-album-robin-thicke/article19451740/,The Globe and Mail,e,dlsvNvPdDhHoozMY35cPdxHjqltLM,www.theglobeandmail.com,1404533872855
157439,Avril Lavigne: My music video is not racist,http://entertainment.stv.tv/showbiz/272681-avril-lavigne-my-music-video-is-not-racist/,stv.tv,e,daEQutbwDnM9mvMR5x5XPBD8Zo_mM,entertainment.stv.tv,1398343456012
88222,The new high crime is disagreement,http://mynorthwest.com/194/2491361/The-new-high-crime-is-disagreement,MyNorthwest.com,t,d9UjCbiQnhh-VnMHdCsHeDVQDYRrM,mynorthwest.com,1396932586554
385452,When Sandra Bullock Locked Herself Up After Spotting Intruder,http://movies.ndtv.com/hollywood/when-sandra-bullock-locked-herself-up-after-spotting-intruder-559626,NDTV,e,dpWEUiU3t2IskDM1VSJibkG1OMxuM,movies.ndtv.com,1405570452126
143541,My Galaxy S5 isn't as water resistant as I thought,http://phandroid.com/2014/04/19/galaxy-s5-water-damage/,Phandroid.com,t,dLUjRgiOjfO6jBMVXXC8lNgcqK2xM,phandroid.com,1398056341118
160803,VIDEO: Japanese robot plays soccer with Obama,http://fox44.com/news/video-japanese-robot-plays-soccer-obama,WGMB FOX 44,t,d4zNDSY5QgNmucMbVmdoFjp8uRadM,fox44.com,1398402886516
52531,5 simple tools that help In mobile app development,http://www.whatech.com/mobile-apps/19333-simple-best-tools-that-help-in-mobile-app-development,WhaTech,t,duwszGb1xLvcbFMr0YPxfTlT5YbcM,www.whatech.com,1395955815047
84077,Wesfarmers exits insurance with sale of broking unit to US insurer,http://www.iii.co.uk/news-opinion/reuters/news/158833,Interactive Investor,b,dFvNBgd6LtF09JMjx36q_o8QqHNqM,www.iii.co.uk,1396869632938
240667,Kim Kardashian takes the plunge,http://www.splashnewsonline.com/2014-05-22/kim-kardashian-takes-the-plunge/,Splash News,e,d8q1z_72a88XPjMZzOWCXKwWonZgM,www.splashnewsonline.com,1400830440606
134074,10 things to know for Wednesday,http://www.wafb.com/story/25259418/10-things-to-know-for-today,WBXH,t,dGeJd_V-ObJJ3gM0rSAcB4lTT8BXM,www.wafb.com,1397833203604
37352,Why dark chocolate really IS good for you: Stomach microbes turn cocoa into a  ...,http://www.dailymail.co.uk/sciencetech/article-2586142/Why-dark-chocolate-really-IS-good-Stomach-microbes-turn-cocoa-natural-drug-reduces-blood-pressure.html,Daily Mail,m,dSpKBqFA8lzIMtMMQM_zj4Lztj-nM,www.dailymail.co.uk,1395629879433
135860,Two Men Cloned for Stem Cells by Company Destroying Human Embryos,http://www.lifenews.com/2014/04/18/two-men-cloned-for-stem-cells-by-company-destroying-human-embryos/,LifeNews.com,m,dyNKjIgpLbzIOCM9n0O3a3RItp3KM,www.lifenews.com,1397842350431
386259,Dawn of the Planet of the Dudes: How 'Apes' Failed Evolution,http://blogs.indiewire.com/criticwire/dawn-of-the-planet-of-the-dudes-how-apes-failed-evolution-20140716,Indie Wire \(blog\),e,dg1oEqkwu3pgVxMlU7dETV69aCIBM,blogs.indiewire.com,1405576810305
68987,Typo Keyboard for iPhone 5/S – AgNerds Rejoice,http://agwired.com/2014/03/30/typo-keyboard-for-iphone-5s-agnerds-rejoice/,AgWired,t,d5UHOl0AjueXSkMrUN4m39VJHSOeM,agwired.com,1396234709073
290014,Fed in focus as investors seek eassurance,http://www.turkishweekly.net/news/167992/fed-in-focus-as-investors-seek-eassurance.html,Journal of Turkish Weekly,b,dGaSSCzoiWYHojMACQpXQb_-9fU0M,www.turkishweekly.net,1402916639249
373845,Pamela Anderson And Rick Salomon Divorce - Their Love Just Didn't Last!,http://www.celebdirtylaundry.com/2014/pamela-anderson-rick-salomon-divorce-love-didnt-last/,Celebrity Dirty Laundry,e,dpapYdJ3dIG9A7MmxYkB0f5N-DPiM,www.celebdirtylaundry.com,1404918321512
208894,Windows Phone 8.1 rollout to begin on 24 June,http://www.theinquirer.net/inquirer/news/2344177/windows-phone-81-rollout-to-begin-on-24-june,Inquirer,t,dgYNHgThi--oFCM73YyN8BLDEQRzM,www.theinquirer.net,1399975034447
208340,Dow Jones Industrial Average Hits New Intraday Highs; Here Are the Top Stories,http://moneymorning.com/2014/05/12/dow-jones-industrial-average-hits-new-intraday-highs-here-are-the-top-stories/,Money Morning,b,dN2LOb5utlNL28Mq0G0OTXMBqQskM,moneymorning.com,1399971523412
301134,Sen. McCaskill scolds Dr. Oz at hearing on weight loss scams,http://fox2now.com/2014/06/17/sen-mccaskill-scolds-dr-oz-at-hearing-on-weight-loss-scams/,fox2now.com,m,dG5lSzaNqUnG4zMmiA_sjcXjTcfMM,fox2now.com,1403094695265
71665,Ultrakam Brings 2K Video Recording To Apple's iPhone 5s,http://appadvice.com/appnn/2014/03/ultrakam-brings-2k-video-recording-to-apples-iphone-5s,AppAdvice,t,dOsfER2L0AtaeIMQHZHAyeHpzyHTM,appadvice.com,1396288382825
11820,Elizabeth Olsen & Boyd Holbrook Are ENGAGED To Be Married!!!,http://perezhilton.com/2014-03-12-elizabeth-olsen-boyd-holbrook-engaged-married,PerezHilton.com,e,dDJ50Sy60ghfU9MZNrG7YRjmHC-pM,perezhilton.com,1394721359629
87341,Constancio Says ECB Ready to Act Swiftly Against Low Inflation,http://www.businessweek.com/news/2014-04-07/constancio-says-ecb-ready-to-act-swiftly-against-low-inflation,Businessweek,b,dAJiWZYlwfFRjWM0gTmrVXJeyIawM,www.businessweek.com,1396928577729
372840,Miley Cyrus' Trippy New Video,http://www.accesshollywood.com/miley-cyrus-stars-in-drug-themed-video-with-the-flaming-lips_article_96278,Access Hollywood,e,drnVSKkRoTAv0vMDm4Oopj_pC88nM,www.accesshollywood.com,1404910269743
218230,Ailing Paul McCartney Cancels Two Additional Japanese Shows,http://www.classichitsandoldies.com/v2/2014/05/18/ailing-paul-mccartney-cancels-two-additional-japanese-shows/,WFJA Classic Hits and Oldies 105.5 FM,e,d2jMkVJh52gC8nMH0qjihwMz5hv1M,www.classichitsandoldies.com,1400453621440
264015,Malaysia Airlines Flight MH370: US Navy Considers Report Claiming Radar  ...,http://www.ibtimes.com/malaysia-airlines-flight-mh370-us-navy-considers-report-claiming-radar-pings-may-not-be-1591709,International Business Times,b,d4TYDTjL_fICshM9X6RHSiRf9kzqM,www.ibtimes.com,1401355582942
291163,War clouds over Iraq lift gold,http://www.thehindubusinessline.com/features/investment-world/real-assets/war-clouds-over-iraq-lift-gold/article6116955.ece,Hindu Business Line,b,dpOJeT7YBrSfhCMYLE3rcmuzydRFM,www.thehindubusinessline.com,1402934705251
229616,How DNA influences spouse selection,http://www.delhidailynews.com/news/How-DNA-influences-spouse-selection-1400594992/,Delhi Daily News,m,dfhc7zVOjv0upsMhWqYSk3hL_x_vM,www.delhidailynews.com,1400657268728
289070,AP Top Stories June 14 p,http://www.usatoday.com/videos/news/nation/2014/06/14/10526127/,USA TODAY,e,dfyIezZ_hHHni9MygFgzUjuaaWLBM,www.usatoday.com,1402866536158
168991,Game of Thrones S04 E04: “Oathkeeper” (not much happens but still awesome),http://www.flickfilosopher.com/2014/04/game-thrones-s04-e04-oathkeeper-much-happens-still-awesome.html,Flick Filosopher \(blog\),e,dUHtGqf5QpK5MrM4EPb7Oksc5mhmM,www.flickfilosopher.com,1398793403740
142831,Portland Teen Who Peed in Drinking-Water Reservoir Has a Point,http://nymag.com/daily/intelligencer/2014/04/teen-who-peed-in-drinking-water-has-a-point.html,New York Magazine,b,drFmYAfXSPAD9CMqorMQFMUGkgvFM,nymag.com,1398052347984
320162,Concertgoers hospitalized after Avicii gig,http://www.theindychannel.com/entertainment/concertgoers-hospitalized-after-avicii-gig_98744793,WRTV Indianapolis,e,didtiLJxylOXj4ManFUQc5nWdCpBM,www.theindychannel.com,1403796831111
156444,UPDATE 1-Apple slice: Share split makes joining the Dow more likely,http://af.reuters.com/article/metalsNews/idAFL2N0NF2DI20140423,Reuters Africa,t,db9l20IoC_vFteM9d3GW224BLpaBM,af.reuters.com,1398337315752
300660,Reasons Zendaya is meant to play Aaliyah in upcoming biopic,http://www.sheknows.com/entertainment/articles/1040227/reasons-zendaya-is-meant-to-play-aaliyah-in-upcoming-biopic,SheKnows.com,e,d9kn41H1890qEKMsFWygGT7keT3SM,www.sheknows.com,1403092597754
324477,Collins donates Alamo artefacts,http://www.belfasttelegraph.co.uk/entertainment/music/news/collins-donates-alamo-artefacts-30387529.html,Belfast Telegraph,e,dhCfcLhe1JlFpbMmwlciLR5W8IouM,www.belfasttelegraph.co.uk,1403866837089
6354,'The Flash' first full body costume photo,http://moviepilot.com/posts/2014/03/11/the-flash-first-full-body-costume-photo-1271812,moviepilot.com,e,dhEMwa0MwoR1WhMbGqJ5FLoTnr5nM,moviepilot.com,1394599788913
235580,Controversial Weed Growing iOS Game Pulled from App Store,http://www.fashiontimes.com/articles/7330/20140521/controversial-weed-growing-ios-game-pulled-app-store.htm,Fashion Times,t,dRPDUaMizko3KJMJzfLXkh0GYe9GM,www.fashiontimes.com,1400759592476
351496,Ryan Gosling Refused to Work with Rachel McAdams: The Notebook Director  ...,http://au.ibtimes.com/articles/557848/20140703/ryan-gosling-rachel-mcadams-notebook-fight-director.htm,International Business Times AU,e,dGIZFfpP4LUrjyM3Rib3jwmAzZ5VM,au.ibtimes.com,1404397260878
64617,Scientists Replicate Environment of planet Mars on Earth,http://topnews.us/content/261314-scientists-replicate-environment-planet-mars-earth,TopNews United States,t,dl7wVYK2HuleVjMLIw_Ua5iVc_o8M,topnews.us,1396128043580
355675,'Glee' Actor Chris Colfer Is Not Leaving The Show,http://www.designntrend.com/articles/16280/20140703/glee-actor-chris-colfer-leaving-show.htm,Design \& Trend,e,dx5B6RPDLxPGJbM8BTrU96M-_o-sM,www.designntrend.com,1404470515723
348184,Crisis talks held as Ebola death toll rises,http://www.iol.co.za/news/africa/crisis-talks-held-as-ebola-death-toll-rises-1.1713101,Independent Online,m,dm2KjiFst8u6RqMbwsyET2UqrrKtM,www.iol.co.za,1404332479687
339070,Forex - Japanese yen flat ahead of Tankan,,,,,,
396216,“Fifty Shades of Grey” Cast News: Dakota Johnson Spotted Kissing and Hugging  ...,http://www.vcpost.com/articles/25064/20140728/fifty-shades-of-grey-dakota-johnson-romantic-matthew-hitt-new-york-city-black-denim.htm,Venture Capital Post,e,dtIpLEBIDbmuDcMpDyD4k-NDrVmZM,www.vcpost.com,1406657087812
275350,Trending: Paisley Protestor Selfie,,,,,,
188988,AOL revenue boosted by ad-network growth,http://www.marketwatch.com/story/aol-revenue-boosted-by-ad-network-growth-2014-05-07\?link=MW_home_latest_news,MarketWatch,b,dDDMVzdUvh2NLMMtU_wiUQSQZJAxM,www.marketwatch.com,1399500696645
259026,How to Achieve Flawless Summer Skin,http://www.thefashionspot.com/beauty/407231-flawless-summer-skin/,The Fashion Spot,m,do_w1u7PtYeBEyMz0otbk5QxkRqsM,www.thefashionspot.com,1401243495045
338,Metro-North track worker killed in Harlem,http://westfaironline.com/61393/metro-north-track-worker-killed-in-harlem/,Westfair Online,b,dEMAAHOiiULKoTMlQ5PeakjabUaYM,westfaironline.com,1394476678508
133009,Google Is Releasing Their $50 Modular Phone In January 2015,http://www.businessinsider.com/google-is-releasing-their-50-modular-phone-in-january-2015-2014-4,Business Insider,t,drODP4BkBy3ix-MgTRXy55VWP4Q1M,www.businessinsider.com,1397828905545
418996,Five sites shortlisted for Rosetta's comet landing,http://www.newscientist.com/article/dn26103-five-sites-shortlisted-for-rosettas-comet-landing.html,New Scientist,t,dSW8j0C01F61QpMNttOVAPhLcNWLM,www.newscientist.com,1409201777437
85281,Amazon Launches Dash For Grocery Market,http://yottafire.com/2014/04/amazon-launches-dash-for-grocery-market/,YottaFire,t,dtUxmOl508ZJ8EMAVoxCXTq9wSzPM,yottafire.com,1396875895024
311915,House Judiciary Takes Measured View of AT&T/DirecTV,http://www.broadcastingcable.com/news/washington/house-judiciary-takes-measured-view-attdirectv/131988,Broadcasting \& Cable,t,dzQVQgaz2sWmAmMoIV_8fjwLnwJeM,www.broadcastingcable.com,1403641110266
401782,Mars rover set an off-world driving distance record this week,https://earthsky.org/space/mars-opportunity-rover-sets-off-world-driving-distance-record,EarthSky,t,dof_WQdBOJVGCIM-C-VbTMLrBHy2M,earthsky.org,1406783009379
84031,Oil prices fall after Libya's militia agrees to return control of oil terminals  ...,http://www.winnipegfreepress.com/business/oil-prices-fall-after-libyas-militia-agrees-to-return-control-of-oil-terminals-254157591.html,Winnipeg Free Press,b,dO6vvEC-perCBIMfD7rb0fB6vU65M,www.winnipegfreepress.com,1396869394246
38875,From Windows Azure to Microsoft Azure: Redmond looks to rebrand its cloud  ...,http://tech.firstpost.com/news-analysis/from-windows-azure-to-microsoft-azure-redmond-looks-to-rebrand-its-cloud-offering-220351.html,Firstpost,t,d4SGGsZAyv55IvMtXSBGjLEg7SFnM,tech.firstpost.com,1395756835863
371474,European stock markets fly into the red,http://www.globalpost.com/dispatch/news/afp/140708/european-stock-markets-fly-the-red-0,GlobalPost,b,d0cKLQ20QraCasMBbQNa_ajde2LEM,www.globalpost.com,1404897489806
185657,TREASURIES-Prices perk up ahead of debt sales,,,,,,
39051,Top climate report: Warming is big risk for people,http://businessmirror.com.ph/index.php/en/news/world/29475-top-climate-report-warming-is-big-risk-for-people,Business Mirror,t,dwxo8U3TbJ66svMr5X2KnGXBhAuuM,businessmirror.com.ph,1395757365616
194766,Stream the Black Keys' Trippy New Album,,,,,,
284644,Game of Thrones Spoilers: Who Dies in the Finale?,http://www.wetpaint.com/game-of-thrones/articles/2014-06-10-spoilers-who-dies-finale,Wetpaint,e,dzO8F0yRnAd7sBMKmf5zAvSZce9PM,www.wetpaint.com,1402751947684
103993,Finding faith in the San Fernando Valley,,,,,,
376000,George Clooney miffed at false marriage report,http://www.bollywoodlife.com/news/george-clooney-miffed-at-false-marriage-report/,Bollywood Life,e,d-8MyxykhnG98yMM55pOEPA7TH01M,www.bollywoodlife.com,1404981427257
259135,Dogs and cats expected to be tested for MERS,http://www.wtvm.com/story/25623521/dogs-and-cats-expected-to-be-tested-for-mers,WTVM,m,dLxIju4aqA4CJAMDp8fXWqApszdDM,www.wtvm.com,1401244443334
313993,Dylan's 'Like a Rolling Stone' draft sells for record $2 million,http://www.newsadvance.com/the_burg/voices/pop_culture/dylan-s-like-a-rolling-stone-draft-sells-for-record/article_61113c18-fbc6-11e3-8711-0017a43b2370.html,Lynchburg News and Advance,e,dEN4U7C7gzXTnJMIS0E8_qSoJF_XM,www.newsadvance.com,1403655427695
330797,Alibaba to list on NYSE this summer,http://www.thedrum.com/news/2014/06/27/alibaba-list-nyse-summer,The Drum,b,dpdngJZB1VD-BNMo82aCF97Ufg3xM,www.thedrum.com,1404077594160
271421,Dwayne Johnson The Underdog? (Video),http://www.inquisitr.com/1280391/dwayne-johnson-the-underdog-video/,The Inquisitr,e,dJtvkAnrDy8NzWMU7mn9B_A4AwLAM,www.inquisitr.com,1401835333778
133845,Google Developers Make Glass XE16 Factory System Image Available For  ...,http://www.androidpolice.com/2014/04/17/google-developers-make-glass-xe16-factory-system-image-available-for-download/,Android Police,t,d_LS-Ex3R_Qui_MpWEl0E97-Kk34M,www.androidpolice.com,1397831676770
146597,New CEO For Ford Motor Company,http://www.woodradio.com/articles/wood-news-125494/new-ceo-for-ford-motor-company-12274834,News Radio Wood,b,dmEU-iO68ZkwuvMqta5j9d20tUWeM,www.woodradio.com,1398158258682
163791,Yen Rises to Highest in Week on Ukraine Haven Bid; Ruble Falls,http://www.businessweek.com/news/2014-04-24/yen-near-strongest-in-week-amid-ukraine-tension-before-tokyo-cpi,Businessweek,b,dC9ETVy3LdO5BIMOFh1tWsika234M,www.businessweek.com,1398461576384
71845,News in 90 Seconds,http://www.abc.net.au/news/2014-03-31/news-in-90-seconds/5357802,ABC Science Online,t,dqoEN8WHoSSePPMej4C6wSjWcolPM,www.abc.net.au,1396289082356
415183,Director-Actor Sir Richard Attenborough Dies at Age 90,http://www.wearemoviegeeks.com/2014/08/director-actor-sir-richard-attenborough-dies-at-age-90/,We Are Movie Geeks,e,dbHOikp-8sfTgKMv9bRVs2axzxkpM,www.wearemoviegeeks.com,1409018832772
250831,Conan O'Brien Reviews Watch Dogs,,,,,,
72589,Miami mayor Tomás Regalado calls for an end to Ultra Music Festival following a  ...,http://www.thefourohfive.com/news/article/miami-mayor-tomas-regalado-calls-for-an-end-to-ultra-music-festival-following-a-guard-s-trampling-139,The 405,e,dzG7HSB65Kz0-IMptmDQye05u3kQM,www.thefourohfive.com,1396292933998
404361,5 Seconds of Summer playing Palace next summer,http://www.detroitnews.com/article/20140730/ENT04/307300106/1361/5-Seconds-of-Summer-playing-Palace-next-summer,The Detroit News,e,dUhWoSKdRyjmXtMFk5uFPtBnUEe2M,www.detroitnews.com,1406802274528
78752,'HIMYM' Series Finale: Does The Mother Die?,http://hollywoodlife.com/2014/03/31/how-i-met-your-mother-finale-dead-himym-final-episode/,Hollywood Life,e,dFMRPoUqGL44-7M9qlAtiBSb-H5LM,hollywoodlife.com,1396379318703
128693,Wal-Mart to launch new money transfer service,http://www.iii.co.uk/news-opinion/reuters/news/161024,Interactive Investor,b,djTJEXdELNBQs8MEfG5eLPI4Ez7jM,www.iii.co.uk,1397765133255
96958,On April 15,,,,,,
413303,Alcoa Inc Closes Italian Portovesme Smelter In Cost-Cutting Move,http://www.valuewalk.com/2014/08/alcoa-closes-italian-portovesme-smelter-cost-cutting-move/,ValueWalk,b,divHWPkK_aa53XMWZWgIiCNMunrUM,www.valuewalk.com,1409001421027
70915,Deadline to Sign Up for Healthcare Looming,http://www.41nbc.com/story/d/story/deadline-to-sign-up-for-healthcare-looming/33522/OgDQvh98sEihhgXSHgOHQA,41 NBC News,b,d5irS_flHlBVZBMas4AQtbHVhLq2M,www.41nbc.com,1396285561843
261860,Hayden Panettiere pregnant with a boxing hero baby,http://www.sheknows.com/entertainment/articles/1038635/is-hayden-panettiere-pregnant-with-first-child,SheKnows.com,e,dMYt82vD-Cpy3sMftqHIpB6JZlMmM,www.sheknows.com,1401301940564
359737,Fuel prices increased in Egypt,http://www.presstv.ir/detail/2014/07/05/369955/fuel-prices-increased-in-egypt/,Press TV,b,duar2JiCmGe52RMmy-hhvYbAMXM9M,www.presstv.ir,1404581637664
217883,The Denver Post,http://blogs.denverpost.com/weather/2014/05/16/time-new-meteor-shower-welcome-camelopardalids/2433/,The Denver Post \(blog\),t,dX2EyCJZ93EEn1MVz3WHYK2QWBCdM,blogs.denverpost.com,1400452005142
146850,Market Update: Comcast Corporation (NASDAQ:CMCSA) – Netflix gloves come  ...,http://jutiagroup.com/20140421-market-update-comcast-corporation-nasdaqcmcsa-netflix-gloves-come-off-against-comcast-time-warner-cable-merger/,Jutia Group,b,dWkQWEysS02q0rMo7WrWg28bqNrcM,jutiagroup.com,1398159900111
72241,Paltrow's ex-boyfriend breaks silence on controversial kiss,http://www.business-standard.com/article/pti-stories/paltrow-s-ex-boyfriend-breaks-silence-on-controversial-kiss-114033100368_1.html,Business Standard,e,dZCSwhRIZrQ5rNMDaGkhs1l50mDiM,www.business-standard.com,1396290904659
46458,Twin Cities Rank High For Well-Being,http://minnesota.cbslocal.com/2014/03/25/twin-cities-rank-high-for-well-being/,CBS Local,m,dG2qqp30aWwuXXM7LGDDUmc_zTZlM,minnesota.cbslocal.com,1395834674576
58386,VIDEO: Sneak Peek - 'The Fluffer' Episode of ABC's SCANDAL,http://www.broadwayworld.com/bwwtv/article/VIDEO-Sneak-Peek-The-Fluffer-Episode-of-ABCs-SCANDAL-20140328,Broadway World,e,dp9sQ-i8ZP9enbMBA8x867iawDwnM,www.broadwayworld.com,1396018981647
180393,Target breach: How things stand,http://money.cnn.com/2014/05/05/news/companies/target-breach/,CNNMoney,b,dkFAnbDhAFGSbmM_w1-KeRF7X2InM,money.cnn.com,1399367927387
419122,US designates 20 rare corals as threatened,http://www.miamiherald.com/2014/08/27/4312974/us-designates-20-rare-corals-as.html,MiamiHerald.com,t,dzoOiBvcb0pBJjMJNBBVO7JR5zMUM,www.miamiherald.com,1409203604725
84047,Oil prices drop on reports Libya ports will re-open,http://www.marketwatch.com/story/oil-prices-drop-on-reports-libya-ports-will-re-open-2014-04-07\?link=MW_latest_news,MarketWatch,b,dO6vvEC-perCBIMfD7rb0fB6vU65M,www.marketwatch.com,1396869398577
132760,'Essar Oil increases Iran oil imports 6-fold: Report,http://www.presstv.ir/detail/2014/04/18/359086/essar-oil-ups-iran-oil-imports-6fold/,Press TV,b,dsO-R9qlVCa6BYMWb0dxCERknT3nM,www.presstv.ir,1397827957933
144116,Miley: I don't want to die dumb,https://ph.celebrity.yahoo.com/news/miley-don-t-want-die-dumb-163000844.html,Yahoo Philippines News,e,dM-J5TFufR8ZWdM5T-AnmOW8Zv3LM,ph.celebrity.yahoo.com,1398060150360
141765,HTC One M8 outcasts Samsung Galaxy S5 in review,http://www.thewestsidestory.net/2014/04/20/htc-one-m8-review-one-phone-rule/,The Westside Story,t,duCFz-P1v1Z3jqMdOvFGv0AbzMjQM,www.thewestsidestory.net,1398002901628
118670,Oprah made Pharrell so Happy he cried,http://www.women24.com/TVAndGossip/CelebGossip/Pharrell-Williams-cries-when-Oprah-plays-Happy-video-20140415,Fair Lady,e,dnm_jYJxtybgoWMV7Td_hZz3J1AJM,www.women24.com,1397588334503
88969,What will Letterman and Walters do in retirement?,http://www.cbsnews.com/news/what-will-david-letterman-and-barbara-walters-do-in-retirement/,CBS News,e,dynU_WiAg43028M4GORaVNmgsOgLM,www.cbsnews.com,1396935109804
149309,ALLERGAN,,,,,,
241996,LG's latest teaser videos offer a sneaky peek at its upcoming G3 Android  ...,http://thenextweb.com/gadgets/2014/05/23/lgs-trio-teaser-videos-offer-sneaky-peek-upcoming-g3-android-smartphone/,The Next Web,t,ds4N2jL3_57-fzM3Nqsp5sdm5RwdM,thenextweb.com,1400866433705
169527,'Gentleman's Guide' musical tops Broadway's Tony nominations,http://jam.canoe.ca/Theatre/2014/04/29/21636241-reuters.html,CANOE,e,d82vYhj0IudmvvMd8KHIRa6CZ_vRM,jam.canoe.ca,1398796316155
405729,Highlights: Excited About Direction PM Modi is Taking,,,,,,
173192,2 Warning Signs That Twitter Could Fall on Earnings This Week,http://www.fool.com/investing/general/2014/04/28/2-warning-signs-that-twitter-could-fall-on-earning.aspx,Motley Fool,b,dKRjFvXMRAyGcFMDEAJxF8BH7lFvM,www.fool.com,1398862306610
206436,New Game Of Thrones Season 4,,,,,,
267297,US unveils plan to cut power plant emissions 30 percent,http://america.aljazeera.com/articles/2014/6/2/epa-seeks-to-cutpowerplantcarbonby30percent.html,Al Jazeera America,b,dt_Ef7ZNqzqn1XMdU0BdgcMC8Z4cM,america.aljazeera.com,1401803359631
176977,iPhone 6 Mock-Up Compared with the Samsung Galaxy S5 Side-by-Side,http://au.ibtimes.com/articles/551151/20140505/iphone-6-mock-up-compared-samsung-galaxy.htm,International Business Times AU,t,dA8pIQc8N11ZTUMRntx-uXwwqAQUM,au.ibtimes.com,1399310165672
59450,County gets mixed results on annual state health rankings,http://www.delcotimes.com/general-news/20140327/county-gets-mixed-results-on-annual-state-health-rankings,Delaware County Daily Times,m,dzqTM6P6Q8ygPdMZj8rmIqt6bIuOM,www.delcotimes.com,1396022915713
401519,Fed Tunes Into Yellen Still Playing Labor-Market Blues,http://www.businessweek.com/news/2014-07-30/fed-tunes-into-yellen-still-playing-the-blues-on-labor-market,Businessweek,b,dXv34hA28bZ3G2ME0i23KT1lJGVcM,www.businessweek.com,1406781298618
358938,Watch: 4th of July Themed Dawn of the Planet of the Apes Promo,http://gotchamovies.com/news/watch-4th-july-themed-dawn-planet-apes-promo-180675,GotchaMovies,e,dUbb4XqO0nFKWjMWkN7VUeU0Vy3XM,gotchamovies.com,1404534764897
261382,LeVar Burton has a Kickstarter to bring back Reading Rainbow,http://www.avclub.com/article/levar-burton-has-kickstarter-bring-back-reading-ra-205109,A.V. Club Milwaukee,e,d-TUE8FY4Xo318M1jPHwJVEHa-ZmM,www.avclub.com,1401298737256
65523,Avicii Hospitalized in Miami,http://www.craveonline.com/music/articles/667661-avicii-hospitalized-in-miami,Crave Online,e,dCc9XKAQiz8yViM7I3NFKbW5FdjmM,www.craveonline.com,1396132341896
375094,Emmys expand reality TV category,http://www.therecord.com/living-story/4623302-emmys-expand-reality-tv-category/,Waterloo Record,e,dH6LVHm-w79lKVM6wlH_0tcUb-2lM,www.therecord.com,1404974310042
153014,Alleged Samsung Galaxy S5 Prime (SM-G906S) appears in India,http://phandroid.com/2014/04/21/samsung-galaxy-s5-prime-sm-g906-shipping-manifest-rumor/,Phandroid.com,t,d35HyX_V-NE7sfMKpFI-V2niPe3uM,phandroid.com,1398275406261
417897,S&P 500,,,,,,
81695,Samsung,,,,,,
